age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,tenure_days,gender_encoded,country_encoded,category_encoded
31,103.4,13,305,0,48.9,13,0.39,206,1,2,2
46,44.3,10,82,0,80.7,72,0.13,1102,1,4,2
37,93.19,9,244,0,5.1,11,0.49,1457,1,4,0
47,63.28,15,62,0,34.1,8,0.16,754,2,3,2
36,235.07,6,9,0,40.1,31,0.47,983,1,3,4
70,41.71,15,88,0,71.6,62,0.49,65,0,7,4
56,245.28,9,164,0,29.6,12,0.29,874,1,2,0
73,93.19,14,325,0,24.6,11,0.06,910,2,5,4
30,142.19,10,285,0,11.6,17,0.64,1503,0,1,3
35,60.1,11,214,0,50.95,27,0.19,1189,0,0,2
40,64.07,7,335,0,47.2,77,0.0,271,0,0,3
79,98.53,7,71,0,4.8,13,0.25,94,1,6,0
63,54.27,7,207,0,7.7,86,0.39,341,2,1,4
50,94.69,9,138,0,50.95,44,0.23,1529,0,2,3
56,67.54,10,245,0,21.2,58,0.44,1118,0,2,3
57,52.48,10,128,0,74.0,88,0.34,213,0,5,1
35,156.14,9,99,0,55.9,30,0.71,1207,1,4,3
26,24.87,8,10,0,77.7,13,0.48,322,0,6,4
50,266.77,15,339,0,2.0,8,0.18,1477,1,5,2
49,109.11,8,175,0,26.5,69,0.25,729,0,6,2
78,93.19,15,316,0,40.6,64,0.13,881,1,4,2
71,172.13,10,356,0,42.9,52,0.23,235,2,8,4
34,22.87,7,315,0,5.4,6,0.19,988,1,6,2
36,93.19,9,149,1,51.2,71,0.19,920,1,5,2
44,66.21,9,74,0,28.7,54,0.39,699,0,8,0
23,93.19,8,98,0,19.1,22,0.21,380,0,3,0
52,335.92,8,264,0,50.95,63,0.21,1038,0,1,1
73,101.24,10,242,0,8.4,94,0.43,1143,1,7,1
54,117.06,10,82,0,86.7,79,0.21,425,1,5,3
51,254.39,10,292,0,90.0,37,0.11,784,0,3,3
37,93.19,7,69,0,32.6,56,0.05,195,2,0,3
42,22.81,8,227,1,98.7,41,0.47,1078,0,0,1
21,97.01,10,171,0,40.1,60,0.31,347,0,2,2
27,93.27,7,130,0,96.2,20,0.16,545,2,5,3
27,68.25,12,9,0,98.7,95,0.25,1831,1,9,2
41,121.74,13,55,0,82.7,69,0.22,256,0,7,2
38,105.88,8,32,0,50.95,45,0.2,364,0,9,1
28,89.78,16,243,0,58.4,58,0.2,954,1,1,0
44,160.24,12,225,0,73.2,76,0.14,221,0,2,0
33,271.71,9,227,0,7.7,37,0.24,482,0,7,4
43,51.73,12,244,0,89.4,94,0.37,380,1,8,0
78,51.88,16,102,0,85.2,39,0.46,331,1,6,3
78,142.83,13,196,0,93.4,3,0.32,1478,1,7,1
47,71.19,8,300,0,51.4,77,0.18,812,0,4,2
66,133.02,11,312,0,32.4,75,0.31,655,1,8,1
33,46.78,7,208,0,50.6,74,0.05,1254,1,6,4
24,318.19,5,191,0,72.9,94,0.31,1488,0,1,4
33,77.67,6,126,0,41.6,73,0.28,1002,0,0,4
52,231.69,9,9,0,35.2,94,0.3,972,0,6,2
75,140.56,12,329,0,7.7,93,0.19,1422,0,4,4
33,104.87,11,65,0,44.7,38,0.17,1312,0,2,4
57,83.03,10,357,0,39.3,46,0.15,539,2,6,4
79,63.97,7,340,0,66.3,49,0.15,603,0,7,2
29,104.26,5,157,0,43.9,34,0.49,1049,0,7,4
52,141.67,11,255,0,0.4,26,0.21,427,1,2,3
66,69.29,10,337,0,48.4,2,0.46,1176,2,7,1
38,99.06,13,34,0,77.4,56,0.19,641,1,1,4
67,68.98,10,308,0,94.5,7,0.3,771,1,4,4
60,101.71,10,166,0,19.3,36,0.19,1127,1,5,1
53,47.26,8,21,0,42.3,40,0.5,349,1,5,4
65,31.62,10,66,0,50.95,78,0.19,1418,2,0,4
34,164.17,9,197,0,4.3,91,0.24,1166,0,3,3
49,31.94,11,99,0,35.0,26,0.21,236,0,1,0
58,83.96,17,335,0,50.95,84,0.13,502,0,3,2
23,26.72,11,194,0,34.3,99,0.52,1595,0,5,2
41,90.51,9,99,0,48.9,75,0.04,726,1,6,1
44,37.15,13,74,0,93.9,90,0.29,1745,0,6,3
37,102.71,5,16,0,2.4,99,0.29,858,0,6,2
42,22.57,3,146,0,7.8,69,0.18,701,1,7,1
19,167.18,11,249,1,19.7,16,0.2,280,0,7,1
26,186.02,12,254,0,38.5,75,0.46,775,1,9,1
45,62.54,10,187,0,47.1,97,0.34,1262,1,6,2
70,436.5,9,327,0,3.7,9,0.21,102,1,6,0
78,93.19,11,345,0,88.3,22,0.32,402,1,8,1
55,52.39,10,239,0,75.9,5,0.62,764,0,2,4
20,60.72,6,306,0,26.8,84,0.39,505,0,5,0
37,31.59,14,175,0,25.7,43,0.21,725,1,7,0
23,214.94,11,312,1,2.6,98,0.42,171,0,4,4
56,119.41,10,31,0,39.9,30,0.07,599,0,7,2
50,180.8,8,334,0,25.4,74,0.08,1617,1,4,2
72,22.93,2,121,0,61.8,32,0.09,1285,1,9,3
18,45.03,11,323,0,54.8,88,0.55,1529,2,4,2
54,72.73,13,27,1,95.7,17,0.26,1339,0,7,3
23,93.19,13,188,0,79.5,67,0.46,104,2,0,1
62,93.19,16,332,0,8.1,26,0.07,728,1,7,2
51,44.13,7,139,0,70.4,12,0.09,888,0,1,2
64,156.51,7,270,0,10.7,37,0.2,301,1,0,4
32,137.29,10,284,0,32.3,42,0.33,1084,1,6,1
62,97.3,10,342,0,55.5,57,0.25,821,0,5,3
43,71.99,12,268,0,49.6,12,0.47,155,1,4,1
74,72.61,12,293,0,50.95,46,0.12,996,1,7,0
31,25.21,8,185,0,81.0,97,0.2,1435,1,7,4
75,361.97,9,109,0,82.9,27,0.06,1390,1,4,0
71,43.72,15,254,0,5.8,78,0.36,510,0,3,3
24,55.31,10,34,0,64.2,7,0.12,986,0,5,2
63,34.66,6,331,0,50.95,38,0.19,324,1,8,2
75,49.15,10,221,0,50.95,48,0.4,889,1,2,2
48,112.11,11,109,0,52.0,42,0.08,790,1,6,3
41,43.17,10,260,0,99.9,27,0.26,1229,0,0,0
76,173.56,9,1,0,4.4,10,0.33,91,1,7,3
48,65.03,8,233,1,8.8,42,0.12,237,0,9,3
46,39.81,13,285,0,76.8,58,0.37,946,1,5,0
59,93.19,4,98,0,55.0,41,0.44,1078,1,4,2
49,30.32,14,118,0,50.95,9,0.02,1764,0,7,4
34,43.95,10,9,0,37.5,98,0.18,1839,0,0,3
31,159.58,12,72,0,6.4,46,0.22,114,1,9,3
57,77.8,8,208,0,52.6,93,0.35,111,0,2,0
53,170.91,10,123,0,10.4,82,0.09,1230,0,2,4
75,67.26,6,37,0,0.7,54,0.26,1832,0,0,3
65,159.57,7,93,0,32.2,93,0.13,410,0,5,1
41,78.22,6,232,0,23.4,94,0.2,32,0,9,4
62,121.84,8,162,0,36.2,59,0.58,1366,2,4,3
71,53.78,10,326,0,35.0,13,0.2,41,1,9,4
44,174.86,10,139,0,63.0,86,0.41,1105,0,1,1
42,152.33,8,241,0,68.0,16,0.29,1239,0,4,1
76,61.56,5,169,0,12.7,45,0.17,1504,1,6,4
49,104.22,11,97,0,48.9,32,0.26,1130,1,8,2
69,52.05,9,66,0,88.9,40,0.27,1608,1,6,4
35,53.31,13,288,0,14.8,90,0.28,720,0,8,0
63,27.49,10,103,0,96.7,95,0.32,220,0,6,2
35,113.06,11,140,0,1.9,44,0.35,1187,0,9,1
54,27.66,11,202,0,10.0,83,0.51,736,1,5,2
43,74.89,12,289,0,17.8,98,0.48,1356,0,0,1
26,44.99,4,305,0,47.0,47,0.21,1150,2,7,1
77,264.66,12,136,0,29.9,70,0.32,1618,1,8,1
52,41.23,14,262,0,41.8,60,0.32,1414,0,7,0
25,142.98,12,105,0,94.1,35,0.21,931,0,1,0
37,128.43,4,129,0,34.1,75,0.44,1313,0,1,3
71,102.62,9,260,0,84.8,60,0.45,273,0,7,0
59,108.23,9,112,0,7.3,37,0.26,1374,0,1,1
39,36.52,10,321,0,81.2,22,0.41,1382,1,4,4
36,278.91,10,115,0,90.2,13,0.09,1475,0,7,2
47,173.56,16,137,0,28.5,16,0.31,731,1,1,4
70,80.85,11,160,0,54.7,90,0.2,1769,1,8,1
45,102.63,11,107,0,18.7,86,0.35,1014,1,5,4
52,255.86,9,247,0,9.1,60,0.31,960,0,1,2
60,195.56,10,133,0,50.95,42,0.2,540,1,7,3
28,141.56,13,13,0,63.0,13,0.02,1072,1,8,3
48,56.54,9,77,0,75.2,87,0.26,591,1,7,0
66,123.31,8,270,0,44.0,63,0.23,591,2,2,4
65,93.19,13,224,0,25.0,32,0.15,724,0,9,0
56,53.56,10,120,0,42.7,23,0.16,155,0,9,0
53,93.19,10,222,0,6.5,43,0.28,1793,0,9,4
47,270.15,8,208,0,28.4,32,0.29,439,0,6,4
40,73.46,5,239,0,29.8,28,0.16,1228,1,4,2
36,106.36,10,20,0,71.5,33,0.14,273,2,7,4
29,30.33,8,284,0,5.3,26,0.25,1725,1,4,4
32,36.78,11,328,0,24.5,94,0.4,1336,1,7,0
48,47.63,17,92,0,27.7,81,0.06,1276,1,2,3
60,113.76,8,254,0,55.1,42,0.21,975,0,1,1
54,190.92,17,161,0,24.5,29,0.37,241,0,6,3
54,83.91,5,302,0,13.2,2,0.49,1752,0,5,4
32,93.19,9,251,0,25.8,34,0.19,794,1,7,1
46,69.23,8,264,0,42.2,38,0.11,1072,0,8,4
67,321.19,12,187,0,52.5,12,0.14,941,1,1,2
60,57.24,7,111,0,3.7,52,0.17,1041,1,0,4
43,93.19,8,29,0,31.0,21,0.07,1126,1,0,1
61,93.19,11,272,0,76.4,91,0.1,657,0,5,2
19,47.68,10,314,0,59.8,40,0.49,1480,1,8,1
37,72.26,10,167,0,45.6,67,0.34,1792,0,9,2
32,117.44,5,95,0,45.3,49,0.67,1497,0,6,0
69,165.92,13,134,0,36.9,26,0.26,1485,0,4,1
21,68.36,15,37,0,34.2,52,0.31,714,0,3,0
39,21.67,13,287,0,40.1,62,0.08,905,1,3,0
67,36.02,18,68,0,86.9,69,0.38,365,1,6,4
55,137.24,10,233,0,46.9,61,0.55,1168,0,1,3
40,68.37,11,66,0,66.9,84,0.13,406,0,2,2
76,102.36,9,55,0,80.8,46,0.27,275,0,1,1
43,68.16,8,275,0,43.2,72,0.12,629,0,0,0
68,78.1,11,191,0,83.9,92,0.12,1463,1,4,4
28,43.32,11,119,0,99.3,29,0.47,161,1,0,1
45,66.51,8,10,0,50.4,50,0.18,896,0,7,4
73,26.8,13,145,0,40.3,2,0.1,994,1,0,1
19,110.84,3,13,0,80.6,64,0.14,603,1,3,4
76,262.47,11,33,0,64.9,66,0.31,585,0,3,4
25,79.4,10,203,0,61.3,43,0.11,971,1,4,3
46,179.56,10,85,0,88.6,87,0.26,957,2,0,0
28,218.09,6,153,0,64.9,10,0.22,1447,0,6,2
54,86.94,6,169,0,64.2,53,0.42,1752,0,6,2
35,225.43,9,166,0,20.7,92,0.52,1637,1,5,1
72,44.51,9,184,0,68.8,83,0.04,629,1,2,1
79,93.19,12,305,0,50.95,28,0.19,288,0,4,3
67,257.54,4,112,0,57.6,95,0.19,982,1,0,1
31,86.8,8,143,0,90.3,2,0.14,1685,1,4,2
71,52.88,6,317,0,34.0,29,0.16,494,1,1,0
27,32.69,8,353,0,4.3,52,0.38,1341,1,9,3
52,121.15,10,210,0,44.5,14,0.46,1748,1,8,1
26,106.22,9,190,0,0.4,28,0.07,874,0,1,3
52,170.39,15,285,0,15.5,1,0.4,1660,1,1,3
28,179.35,7,181,0,19.1,59,0.47,299,1,0,3
61,71.58,12,154,0,53.4,44,0.2,1100,0,9,1
29,105.22,10,341,0,95.0,80,0.46,359,2,6,4
20,186.98,6,191,0,2.0,85,0.05,1023,1,6,1
70,254.07,15,80,0,23.7,78,0.17,562,1,1,1
56,30.75,6,334,0,50.95,43,0.28,382,0,2,1
31,60.36,5,331,0,88.2,17,0.63,1464,2,6,1
73,61.81,13,48,1,83.5,54,0.67,1726,0,7,1
45,195.85,7,303,0,9.2,15,0.25,686,0,1,3
28,93.19,6,54,1,50.95,48,0.22,1523,1,8,3
56,91.67,12,335,0,20.3,95,0.36,1481,0,9,1
42,116.37,6,66,0,65.1,46,0.09,218,1,5,0
38,70.52,13,114,0,42.8,49,0.31,1065,0,3,0
27,103.53,4,111,0,63.6,36,0.24,1429,0,4,4
60,56.07,9,158,0,42.9,14,0.49,389,2,1,0
32,43.79,9,106,0,90.8,91,0.54,500,1,6,2
36,85.86,12,25,0,2.5,3,0.16,220,1,4,2
65,154.98,9,109,0,19.2,6,0.36,864,0,8,0
39,108.98,13,65,0,83.3,91,0.28,64,0,0,1
38,217.61,13,204,0,73.7,22,0.56,323,0,3,0
77,92.24,8,100,0,18.6,22,0.13,1833,1,2,2
69,17.92,9,205,0,12.1,36,0.25,1203,1,5,0
61,73.03,6,0,0,31.1,96,0.12,1578,0,0,3
49,93.19,18,223,0,48.2,91,0.31,968,1,8,4
67,122.23,11,69,0,4.7,71,0.35,939,0,6,3
40,67.13,12,149,0,84.6,50,0.14,1523,0,7,3
30,84.84,7,214,0,52.1,76,0.34,312,0,9,4
22,203.87,5,309,0,91.9,80,0.21,801,0,0,1
21,114.57,9,141,0,32.6,69,0.01,215,0,0,4
45,59.38,11,13,0,4.9,35,0.07,329,1,5,1
31,121.41,12,198,0,87.1,9,0.06,1022,0,9,2
25,152.4,9,18,0,15.0,29,0.14,405,1,8,0
26,58.39,16,314,0,50.95,27,0.5,1372,0,4,2
74,135.09,10,149,0,46.4,57,0.09,1157,1,4,2
68,79.35,11,261,0,49.2,96,0.17,923,0,9,2
52,59.65,7,318,0,2.3,74,0.34,1322,1,2,0
54,99.23,8,332,0,52.7,89,0.26,992,1,1,1
38,48.18,10,73,0,7.7,59,0.53,392,2,2,4
75,133.54,11,350,0,32.7,42,0.29,411,1,2,1
35,51.15,11,265,0,97.5,53,0.58,400,0,0,1
50,178.49,8,292,0,28.0,38,0.09,634,2,0,3
25,107.34,6,144,0,81.3,89,0.04,390,1,3,0
68,181.38,10,132,0,51.0,4,0.18,1086,0,6,1
66,71.99,11,147,0,20.2,52,0.43,340,1,8,1
34,67.49,8,78,0,72.2,44,0.19,906,1,8,2
60,144.4,8,308,0,55.5,23,0.31,1755,1,3,3
48,72.66,9,214,0,53.3,74,0.08,805,2,0,4
51,81.89,9,32,0,3.0,70,0.31,1589,1,5,3
23,93.19,8,193,0,33.4,77,0.16,1445,0,5,2
39,23.37,8,177,0,73.5,95,0.12,612,0,6,2
31,246.62,7,287,0,79.6,69,0.04,1647,0,9,2
20,122.02,11,334,0,81.5,60,0.38,674,1,0,0
29,160.01,14,200,0,3.7,4,0.66,594,0,4,2
53,107.88,12,2,0,16.3,3,0.37,864,0,4,1
29,111.49,10,52,0,98.6,94,0.07,391,0,0,0
62,94.84,9,257,0,15.5,23,0.15,1455,2,7,2
19,33.48,9,120,0,50.95,37,0.23,664,0,9,0
19,93.19,14,149,0,80.3,18,0.27,1077,1,4,1
32,109.08,8,152,0,39.3,99,0.7,1739,0,1,2
40,36.0,11,216,0,11.6,5,0.03,1264,1,2,2
46,140.16,9,134,0,12.5,41,0.11,990,1,0,1
34,230.58,9,255,0,8.4,92,0.37,1083,0,7,2
49,112.29,9,61,0,18.1,38,0.14,609,1,1,1
24,235.86,5,286,0,49.7,47,0.21,1412,1,2,2
47,93.19,12,62,0,1.5,82,0.43,862,2,2,2
45,132.7,9,292,0,11.7,72,0.16,445,1,6,3
31,180.89,15,67,0,50.95,12,0.28,434,2,9,0
61,85.37,11,224,0,87.7,30,0.15,1150,0,0,4
47,35.21,9,334,0,83.3,86,0.08,614,0,7,3
34,181.17,13,136,0,70.6,6,0.22,81,0,3,3
49,93.19,11,45,0,66.2,61,0.28,1778,1,6,0
63,50.56,7,94,0,27.6,94,0.19,1043,1,5,3
23,54.64,14,289,0,33.5,72,0.54,1115,1,1,1
68,99.7,9,363,0,23.6,64,0.1,43,1,3,3
41,481.9,13,246,0,98.0,93,0.17,1505,2,1,4
23,55.57,14,315,0,63.4,95,0.11,873,0,0,1
44,131.88,11,291,0,96.6,69,0.05,604,1,7,0
35,55.59,10,213,0,27.2,11,0.03,307,1,7,0
41,93.19,12,255,0,62.1,62,0.4,529,1,2,0
54,45.92,4,47,0,75.9,17,0.47,36,1,3,1
73,78.63,9,92,0,9.5,77,0.33,1554,0,7,0
41,220.7,6,5,0,66.7,20,0.12,1052,1,4,0
55,124.4,19,192,0,16.9,95,0.3,180,0,1,4
51,14.16,7,102,0,32.8,26,0.18,1278,1,2,2
57,165.63,11,73,0,50.95,92,0.63,1671,1,0,2
64,150.88,10,73,0,44.0,59,0.17,1760,0,7,2
32,56.28,12,112,0,92.1,25,0.06,1438,0,8,0
28,83.1,17,151,0,24.1,18,0.26,641,2,0,1
39,44.01,9,262,0,15.4,96,0.19,924,0,3,0
71,122.73,5,85,0,33.7,29,0.56,1669,1,4,2
41,90.05,12,57,0,85.2,67,0.41,748,1,9,4
18,33.17,7,148,0,84.7,35,0.26,1203,0,5,0
35,122.73,7,213,0,36.9,15,0.32,796,2,8,0
61,46.6,11,299,1,81.0,51,0.34,1606,0,2,0
29,119.14,13,280,0,7.8,3,0.12,153,1,1,1
74,73.71,12,94,0,0.8,21,0.19,308,2,3,4
60,54.87,13,207,0,86.5,61,0.05,1178,1,3,4
45,29.36,9,142,0,87.4,3,0.64,979,0,9,4
57,14.79,5,82,0,14.3,53,0.14,714,2,8,4
77,73.47,13,51,0,29.8,35,0.42,59,1,1,2
24,197.2,8,16,0,85.1,50,0.37,1451,2,5,0
40,69.92,10,217,0,8.4,8,0.62,939,1,6,4
38,138.36,8,227,0,86.3,48,0.22,132,2,6,3
51,93.19,11,291,0,57.5,3,0.29,160,1,3,3
28,214.95,8,200,0,65.7,54,0.4,787,2,8,2
39,69.45,8,81,0,59.5,75,0.34,1487,1,9,3
59,251.29,17,127,0,58.3,2,0.27,1324,0,3,3
52,109.53,6,79,0,50.95,33,0.56,633,0,6,3
69,90.65,13,188,0,23.6,72,0.11,189,0,3,2
46,93.19,10,155,0,58.0,12,0.18,1057,1,6,0
59,147.25,10,315,0,40.1,19,0.41,1392,0,8,2
45,106.72,9,159,0,54.1,18,0.3,1505,1,8,1
76,64.03,14,241,0,50.95,50,0.12,511,0,9,1
35,177.36,13,313,0,46.4,85,0.62,1486,1,2,3
31,92.52,12,81,0,50.95,22,0.33,278,2,2,3
35,107.47,6,43,0,3.8,30,0.58,1235,1,3,0
45,33.11,10,161,0,95.1,82,0.23,1407,1,3,3
41,83.37,9,220,0,72.3,6,0.32,723,1,3,1
25,53.37,10,148,0,49.8,1,0.32,204,1,9,3
59,40.61,10,123,0,55.1,9,0.15,423,1,0,0
71,79.22,14,0,0,51.1,52,0.27,162,0,3,1
62,179.32,19,182,0,89.9,80,0.3,1337,0,2,3
70,86.8,12,207,0,77.4,29,0.58,1665,0,2,0
25,213.05,12,96,0,32.5,62,0.34,290,0,1,0
21,27.06,9,20,0,21.8,29,0.21,1104,1,8,1
44,30.39,13,354,0,6.7,5,0.12,574,0,0,1
53,140.68,8,222,0,14.8,83,0.18,134,1,6,1
22,207.69,7,47,0,49.0,22,0.34,289,0,2,0
50,24.74,9,31,0,20.3,49,0.23,930,1,5,1
66,75.52,11,287,0,31.2,8,0.19,674,1,5,1
51,209.81,8,129,0,13.3,82,0.23,1282,1,2,0
47,34.59,6,277,0,92.3,78,0.17,673,0,5,0
25,52.6,7,244,1,3.4,68,0.23,1262,1,7,1
56,122.53,11,51,0,35.2,40,0.07,1041,0,0,1
64,99.89,10,208,0,25.8,91,0.34,1654,1,8,1
43,40.65,17,351,0,0.8,24,0.46,798,0,2,0
74,16.17,9,229,1,92.9,94,0.43,881,2,2,4
54,99.15,11,185,1,31.4,76,0.26,84,1,6,2
51,26.38,8,161,0,50.2,13,0.39,1269,0,0,3
24,173.01,9,198,0,58.3,50,0.35,1491,2,3,2
57,58.53,8,278,0,61.0,45,0.19,654,0,3,0
45,111.64,9,32,0,46.0,4,0.16,405,0,4,4
56,131.64,13,18,0,59.4,90,0.28,1131,0,1,0
79,176.45,5,120,0,75.2,63,0.13,1646,0,7,1
56,167.94,9,68,0,95.2,65,0.62,1190,1,9,3
45,63.92,16,292,0,50.95,27,0.31,568,0,9,2
31,102.91,8,214,0,46.2,87,0.42,1657,1,4,0
70,361.66,9,122,0,44.5,63,0.15,742,1,8,4
67,291.08,10,279,0,71.0,11,0.59,182,0,9,1
55,154.08,13,53,0,50.95,42,0.25,1514,1,3,4
21,154.33,6,20,0,42.0,85,0.11,125,1,5,3
59,53.37,8,96,0,33.6,86,0.76,1195,0,1,4
35,92.36,8,345,0,99.3,92,0.44,279,0,0,4
61,137.99,8,137,0,76.7,38,0.12,536,0,3,1
65,77.94,9,41,0,20.7,70,0.11,924,2,6,4
42,50.14,11,245,0,29.2,89,0.05,549,0,0,1
24,228.63,12,27,0,89.4,62,0.3,684,1,9,3
55,328.61,7,57,0,66.1,4,0.1,1556,1,6,0
45,119.59,13,126,0,50.95,34,0.41,1578,0,0,1
22,121.61,5,262,0,36.4,26,0.25,711,1,2,0
20,106.48,10,143,0,37.9,54,0.26,809,0,7,2
61,191.86,18,92,0,18.6,27,0.54,64,0,3,4
48,31.74,6,34,0,51.1,39,0.48,945,1,6,0
64,61.12,3,91,0,76.6,85,0.51,1124,2,4,4
59,135.16,11,262,0,56.4,21,0.5,1206,0,7,1
75,84.86,14,13,0,65.6,54,0.31,904,0,0,4
37,131.87,9,314,0,59.5,56,0.38,873,2,8,3
36,44.25,13,317,0,5.9,93,0.16,441,0,4,0
65,134.32,9,201,0,18.8,98,0.2,243,1,3,4
77,126.79,16,321,0,35.0,63,0.15,1026,0,2,0
28,99.81,12,277,0,88.9,91,0.11,1311,0,6,0
57,56.19,9,143,0,34.9,42,0.12,244,0,5,3
20,143.88,9,354,0,32.7,26,0.51,1044,0,6,1
40,58.57,8,298,0,8.1,69,0.35,1635,0,7,4
24,73.72,8,352,0,97.2,20,0.24,983,1,6,2
40,133.53,11,353,0,77.9,72,0.44,104,0,7,0
78,93.19,15,244,0,76.6,82,0.64,570,0,4,1
24,48.37,8,11,0,38.4,53,0.28,819,1,6,2
63,24.21,9,70,0,7.8,69,0.49,640,1,4,0
51,84.81,11,183,0,26.4,68,0.21,1207,2,2,2
59,112.61,10,103,0,85.3,5,0.62,1417,0,2,4
36,66.38,6,10,0,18.0,16,0.14,1656,0,7,4
75,143.7,12,207,0,89.4,9,0.07,619,0,0,0
26,105.87,15,224,0,53.6,25,0.53,908,0,2,0
65,54.24,8,316,0,71.5,57,0.45,859,0,1,4
68,125.62,9,272,0,45.4,38,0.1,1615,0,6,1
35,457.22,19,53,0,93.2,8,0.36,332,1,1,2
58,149.08,13,172,0,24.0,65,0.62,1308,0,6,0
65,42.16,9,246,0,50.95,31,0.23,1348,0,9,0
62,50.87,6,152,0,6.9,33,0.15,1709,0,4,3
59,86.97,7,105,0,48.0,55,0.17,868,0,7,2
42,21.18,14,158,0,97.3,69,0.13,1328,0,3,4
69,99.21,11,105,0,8.8,82,0.21,957,1,3,0
31,84.56,11,192,0,50.7,36,0.41,328,1,8,0
61,40.34,18,294,0,60.2,84,0.52,1098,1,0,4
42,93.19,14,275,0,93.2,24,0.33,951,1,7,2
36,76.26,8,72,0,29.7,61,0.09,1204,2,2,1
56,19.45,8,42,0,50.3,83,0.29,548,1,5,4
72,60.33,12,193,0,98.7,28,0.06,853,1,0,1
32,56.72,11,128,0,76.9,60,0.48,1663,0,0,0
33,84.46,6,310,0,81.0,94,0.2,1448,0,5,1
44,178.36,14,107,0,78.1,79,0.41,736,1,4,1
57,106.69,13,102,0,51.5,73,0.55,1202,0,0,4
27,34.63,12,132,0,43.4,39,0.32,1332,0,9,0
21,61.84,9,249,0,25.5,31,0.11,1643,1,0,2
68,86.36,13,269,0,46.6,1,0.61,1502,1,8,3
36,100.44,9,102,0,2.1,13,0.06,609,2,1,1
45,130.42,11,295,0,9.7,66,0.03,1772,0,3,0
38,118.3,8,237,0,28.7,42,0.27,804,0,4,3
76,118.65,14,107,0,33.4,37,0.21,1719,1,7,2
64,107.61,8,136,0,70.8,57,0.32,215,1,2,3
31,109.43,11,297,0,17.2,35,0.05,265,0,9,2
50,116.54,11,288,0,79.6,37,0.56,1807,1,4,3
65,48.12,15,24,0,80.1,75,0.33,355,1,1,2
27,50.08,8,117,0,58.7,82,0.41,228,0,8,1
36,190.89,12,229,1,49.1,20,0.31,330,1,1,3
47,106.76,12,333,0,46.7,66,0.26,549,0,7,2
39,121.71,12,255,0,42.1,88,0.31,1831,0,5,0
20,69.22,9,8,0,8.9,80,0.13,1840,1,2,4
54,212.48,11,118,0,65.5,23,0.34,320,0,5,3
58,83.63,9,118,0,50.95,55,0.22,1039,1,6,3
35,171.11,6,90,0,1.6,57,0.13,738,0,8,3
28,107.46,10,171,0,20.3,50,0.2,657,1,2,3
65,44.29,8,210,0,43.6,38,0.68,424,1,7,4
19,134.15,12,313,0,90.1,47,0.06,522,0,4,3
29,87.09,9,115,0,99.0,93,0.07,1500,0,3,1
71,50.93,5,287,0,75.1,30,0.45,1010,2,2,1
23,153.03,7,21,0,74.9,68,0.48,894,1,4,0
60,44.13,8,348,0,41.5,93,0.2,1467,1,4,4
76,123.2,5,54,0,57.1,43,0.06,780,0,6,0
57,204.46,5,107,0,23.3,27,0.56,1781,0,9,1
61,108.66,12,76,0,73.8,97,0.45,1749,1,8,3
46,156.09,8,60,0,6.0,82,0.52,1027,0,8,3
76,169.33,13,121,0,41.7,64,0.31,418,0,6,2
47,231.27,4,91,0,83.1,6,0.68,828,0,5,4
19,57.08,7,322,0,98.0,96,0.39,1645,2,5,2
26,183.88,7,221,0,69.7,31,0.48,650,1,7,4
64,121.96,5,129,0,50.95,76,0.14,819,0,9,4
19,95.08,12,247,0,57.1,87,0.38,518,1,4,3
46,46.73,8,120,0,56.1,29,0.52,217,0,0,3
50,89.61,9,200,0,50.95,3,0.31,898,0,0,0
27,161.36,13,160,0,84.0,97,0.29,491,2,5,1
51,110.98,9,249,0,4.9,92,0.21,571,0,6,1
61,99.31,9,217,0,22.0,82,0.49,532,2,9,3
72,97.27,8,62,0,84.2,86,0.06,745,0,1,1
25,86.23,17,216,0,97.2,20,0.19,965,2,3,4
54,117.32,8,340,0,29.5,80,0.11,1810,0,9,1
71,104.58,7,63,1,69.1,58,0.39,441,0,7,0
77,72.11,10,211,0,30.8,57,0.17,821,1,4,1
50,69.28,6,119,0,4.1,71,0.31,1075,1,4,1
64,71.61,13,68,0,82.9,4,0.47,1797,1,8,0
23,55.56,8,123,0,73.9,42,0.72,853,0,2,0
61,50.43,16,144,0,5.3,34,0.13,562,0,2,3
57,74.6,11,295,0,14.5,18,0.62,39,0,8,0
62,109.17,9,357,0,100.0,97,0.47,989,2,7,3
36,181.19,6,128,0,65.1,65,0.39,1077,2,4,4
49,46.42,8,12,0,80.0,25,0.28,1471,1,2,2
44,74.84,15,273,0,38.9,45,0.27,459,1,2,1
18,102.58,14,67,0,51.8,14,0.34,173,1,3,0
60,119.15,12,269,0,62.0,11,0.21,1401,1,2,1
69,179.55,12,132,0,80.6,52,0.08,915,0,4,4
50,130.17,14,61,0,33.9,8,0.18,1109,0,7,2
79,118.12,15,160,0,67.2,60,0.26,1510,0,1,0
57,41.58,9,25,0,77.6,42,0.49,262,0,5,3
49,196.64,17,246,0,80.5,16,0.4,443,0,9,3
22,95.34,8,188,0,49.9,39,0.29,868,1,6,0
34,281.6,15,285,0,50.95,95,0.39,1128,0,0,0
79,58.25,12,317,0,10.5,42,0.23,1697,1,9,4
